"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-10",,,,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-11",,,,,,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-12",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-14",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-15",,,,,,,,,"1.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-16",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-19",,,,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-23",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-24",,,,,,,,,"0.80",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-25",,,,,,,,,"0.32",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-05-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-02",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-03",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-04",,,,,,,,,"3.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-05",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-06",,,,,,,,,"0.94",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-07",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-12",,,,,,,,,"1.40",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-13",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-16",,,,,,,,,"0.37",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-17",,,,,,,,,"1.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-18",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-19",,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-28",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-29",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-06-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-05",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-06",,,,,,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-07",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-08",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-10",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-11",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-12",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-13",,,,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-14",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-16",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-17",,,,,,,,,"0.55",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-18",,,,,,,,,"0.95",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-19",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-20",,,,,,,,,"0.50",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-21",,,,,,,,,"0.78",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-22",,,,,,,,,"2.93",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-23",,,,,,,,,"1.93",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-24",,,,,,,,,"1.80",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-25",,,,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-26",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-27",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-07-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-01",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-09",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-10",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-12",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-18",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-19",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-20",,,,,,,,,"0.67",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-21",,,,,,,,,"2.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-23",,,,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-25",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-26",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-27",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-29",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-30",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-08-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-01",,,,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-03",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-04",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-06",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-07",,,,,,,,,"0.36",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-10",,,,,,,,,"0.36",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-11",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-12",,,,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-13",,,,,,,,,"11.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLMN0024","KEY WEST 0.5 SW, FL US","24.557245","-81.78091","0.6","2020-09-14",,,,,,,,,"0.70",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
